YEAR,MO,DY,DLI_uv_b_mol_m2_d,DLI_uv_a_mol_m2_d,DLI_blue_mol_m2_d,DLI_green_mol_m2_d,DLI_red_mol_m2_d,DLI_farred_mol_m2_d,DLI_PAR_mol_m2_d,DLI_ePAR_mol_m2_d
2020,4,10,0.11322423015642298,9.91602826296281,38.399946683384094,50.84838664747668,55.43469550458466,26.361773771062225,144.68302883544544,171.04480260650766
2020,4,11,0.11377519964623653,9.964281441858006,38.586807737804456,51.09582405208727,55.7044507138527,26.4900549086343,145.38708250374444,171.87713741237874
2020,4,12,0.09234248649253671,8.087232782834873,31.31791272085243,41.470509012735235,45.21097307332548,21.49991865708043,117.99939480691316,139.4993134639936
2020,4,13,0.07686024382880922,6.73131845587986,26.0671170916403,34.517517943177594,37.63085169289323,17.89521869130501,98.21548672771112,116.11070541901613
2020,4,14,0.09509733394159679,8.328498677310854,32.25221799295423,42.707696035788196,46.559749119665746,22.141324344940823,121.51966314840817,143.66098749334898
2020,4,15,0.11619946540140763,10.176595428996867,39.40899637725404,52.184548632373875,56.89137363463213,27.054491913951452,148.48491864426006,175.5394105582115
2020,4,16,0.10710846881950642,9.38041797722613,36.32578897931809,48.1018314562991,52.440412681709276,24.93785314401215,136.86803311732646,161.80588626133863
2020,4,17,0.11201209727883574,9.809871269393378,37.9888523636593,50.304024357333375,54.84123404419494,26.07955526840365,143.13411076518761,169.21366603359127
2020,4,18,0.0553173367771507,4.8446191610776905,18.760849863804197,24.84271542290344,27.083423010512398,12.879426212236723,70.68698829722004,83.56641450945676
2020,4,19,0.05823747507315554,5.100361009222228,19.751213452232104,26.154133667339583,28.513125619633072,13.559316241368737,74.41847273920476,87.9777889805735
2020,4,20,0.13311422873864603,11.65796802107939,45.14563074795911,59.78087695391906,65.17285855916133,30.99272283741428,170.0993662610395,201.09208909845378
2020,4,21,0.1330040348406832,11.648317385300352,45.10825853707504,59.73138947299694,65.11890751730772,30.967066609899863,169.9585555273797,200.92562213727956
2020,4,22,0.1383484388918627,12.116373220583755,46.92081076495254,62.13153229771968,67.73553304720782,32.21139364434903,176.78787610988005,208.9992697542291
2020,4,23,0.13823824499390044,12.106722584804716,46.88343855406847,62.08204481679756,67.68158200535422,32.18573741683461,176.64706537622024,208.83280279305487
2020,4,24,0.12148877250360662,10.639825946390753,41.2028624996895,54.55994771663556,59.48102364360543,28.285990834643407,155.2438338599305,183.5298246945739
