YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS2M,country,UV_B_W_m2_280_4000,UV_A_W_m2_280_4000,Blue_W_m2_280_4000,Green_W_m2_280_4000,Red_W_m2_280_4000,FarRed_W_m2_280_4000,NIR_W_m2_280_4000,SW_IR_W_m2_280_4000,IR_Tail_W_m2_280_4000,crop,m49_code,Unit,yield_t_ha
2020,11,25,8,0.27,0.39,0.21,3.88,93.23,4.51,Belgium,0.0001661611458099,0.0121098505015006,0.0372559103198889,0.0403637548965243,0.0372344875937135,0.015874998542041,0.0723568757657874,0.0507415353040791,0.0020933862442362,Tomatoes,'056,kg/ha,502419.4
2020,11,25,9,0.5,0.74,0.38,5.1,88.71,4.74,Belgium,0.000307705825574,0.022425649076853,0.0689924265183129,0.0747476942528228,0.0689527548031732,0.0293981454482242,0.1339942143810879,0.093965806118665,0.00387664119303,Tomatoes,'056,kg/ha,502419.4
2020,11,25,10,0.66,0.97,0.47,6.19,85.49,4.98,Belgium,0.0004061716897576,0.029601856781446,0.091070003004173,0.0986669564137261,0.0910176363401886,0.0388055519916559,0.1768723629830361,0.1240348640766378,0.0051171663747996,Tomatoes,'056,kg/ha,502419.4
2020,11,25,11,0.67,0.91,0.55,6.96,83.47,4.77,Belgium,0.0004123258062691,0.030050369762983,0.0924498515345393,0.1001619102987825,0.092396691436252,0.0393935149006204,0.1795522472706578,0.1259141801990111,0.0051946991986602,Tomatoes,'056,kg/ha,502419.4
2020,11,25,12,0.61,0.83,0.42,7.4,82.85,4.48,Belgium,0.0003754011072002,0.0273592918737607,0.0841707603523417,0.0911921869884438,0.0841223608598713,0.0358657374468335,0.1634729415449272,0.1146382834647713,0.0047295022554966,Tomatoes,'056,kg/ha,502419.4
2020,11,25,13,0.46,0.61,0.37,7.57,83.44,4.15,Belgium,0.000283089359528,0.0206315971507048,0.0634730323968479,0.0687678787125969,0.0634365344189193,0.0270462938123662,0.1232746772306009,0.0864485416291718,0.0035665098975876,Tomatoes,'056,kg/ha,502419.4
2020,11,25,14,0.22,0.3,0.18,7.51,85.35,3.68,Belgium,0.0001353905632525,0.0098672855938153,0.0303566676680576,0.032888985471242,0.0303392121133962,0.0129351839972186,0.0589574543276786,0.0413449546922126,0.0017057221249332,Tomatoes,'056,kg/ha,502419.4
2020,11,25,15,0.03,0.04,0.04,7.15,88.44,3.19,Belgium,1.846234953444e-05,0.0013455389446111,0.0041395455910987,0.0044848616551693,0.0041371652881903,0.0017638887268934,0.0080396528628652,0.0056379483671199,0.0002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,11,25,16,0.0,0.0,0.0,6.79,91.64,3.16,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,17,0.0,0.0,0.0,6.53,93.82,3.11,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,18,0.0,0.0,0.0,6.42,95.25,3.07,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,19,0.0,0.0,0.0,6.4,96.08,2.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,20,0.0,0.0,0.0,6.22,98.0,2.57,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,21,0.0,0.0,0.0,6.14,98.9,2.51,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,22,0.0,0.0,0.0,5.98,99.5,2.51,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,25,23,0.0,0.0,0.0,5.8,99.54,2.58,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,0,0.0,0.0,0.0,5.78,98.83,2.62,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,1,0.0,0.0,0.0,5.65,98.53,2.59,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,2,0.0,0.0,0.0,5.57,97.86,2.57,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,3,0.0,0.0,0.0,5.48,97.77,2.43,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,4,0.0,0.0,0.0,5.35,97.59,2.34,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,5,0.0,0.0,0.0,5.14,97.39,2.35,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,6,0.0,0.0,0.0,5.02,96.93,2.36,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,7,0.04,0.04,0.05,4.86,96.92,2.33,Belgium,2.461646604592e-05,0.0017940519261482,0.005519394121465,0.0059798155402258,0.0055162203842538,0.0023518516358579,0.010719537150487,0.0075172644894932,0.0003101312954424,Tomatoes,'056,kg/ha,502419.4
2020,11,26,8,0.26,0.35,0.19,5.25,94.7,2.59,Belgium,0.0001600070292984,0.0116613375199635,0.0358760617895227,0.0388688010114678,0.03585543249765,0.0152870356330765,0.0696769914781657,0.0488622191817058,0.0020158534203756,Tomatoes,'056,kg/ha,502419.4
2020,11,26,9,0.5,0.68,0.34,6.05,91.47,2.59,Belgium,0.000307705825574,0.022425649076853,0.0689924265183129,0.0747476942528228,0.0689527548031732,0.0293981454482242,0.1339942143810879,0.093965806118665,0.00387664119303,Tomatoes,'056,kg/ha,502419.4
2020,11,26,10,0.67,0.92,0.38,7.11,87.1,2.58,Belgium,0.0004123258062691,0.030050369762983,0.0924498515345393,0.1001619102987825,0.092396691436252,0.0393935149006204,0.1795522472706578,0.1259141801990111,0.0051946991986602,Tomatoes,'056,kg/ha,502419.4
2020,11,26,11,0.66,0.98,0.34,7.78,84.08,2.31,Belgium,0.0004061716897576,0.029601856781446,0.091070003004173,0.0986669564137261,0.0910176363401886,0.0388055519916559,0.1768723629830361,0.1240348640766378,0.0051171663747996,Tomatoes,'056,kg/ha,502419.4
2020,11,26,12,0.83,0.9,0.31,8.32,81.9,1.88,Belgium,0.0005107916704528,0.037226577467576,0.1145274280203994,0.1240811724596858,0.1144615729732675,0.0488009214440521,0.2224303958726059,0.1559832381569839,0.0064352243804298,Tomatoes,'056,kg/ha,502419.4
2020,11,26,13,0.6,0.67,0.23,8.57,81.21,1.45,Belgium,0.0003692469906888,0.0269107788922236,0.0827909118219755,0.0896972331033873,0.0827433057638078,0.035277774537869,0.1607930572573055,0.112758967342398,0.004651969431636,Tomatoes,'056,kg/ha,502419.4
2020,11,26,14,0.29,0.33,0.17,8.37,83.61,1.14,Belgium,0.0001784693788329,0.0130068764645747,0.0400156073806215,0.0433536626666372,0.0399925977858404,0.01705092435997,0.077716644341031,0.0545001675488257,0.0022484518919574,Tomatoes,'056,kg/ha,502419.4
2020,11,26,15,0.03,0.04,0.04,7.14,89.83,0.61,Belgium,1.846234953444e-05,0.0013455389446111,0.0041395455910987,0.0044848616551693,0.0041371652881903,0.0017638887268934,0.0080396528628652,0.0056379483671199,0.0002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,11,26,16,0.0,0.0,0.0,6.21,94.08,0.67,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,17,0.0,0.0,0.0,6.05,94.46,1.0,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,18,0.0,0.0,0.0,5.72,95.27,1.1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,19,0.0,0.0,0.0,5.36,96.06,1.12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,20,0.0,0.0,0.0,5.14,96.64,1.08,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,21,0.0,0.0,0.0,5.02,96.71,0.88,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,22,0.0,0.0,0.0,4.95,96.63,0.65,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,26,23,0.0,0.0,0.0,5.0,96.09,0.5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,0,0.0,0.0,0.0,5.0,95.51,0.63,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,1,0.0,0.0,0.0,4.83,95.51,0.8,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,2,0.0,0.0,0.0,4.73,95.61,0.95,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,3,0.0,0.0,0.0,4.68,95.75,1.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,4,0.0,0.0,0.0,4.64,96.21,1.07,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,5,0.0,0.0,0.0,4.61,96.4,1.15,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,6,0.0,0.0,0.0,4.59,96.91,1.27,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,7,0.03,0.04,0.04,4.55,97.38,1.42,Belgium,1.846234953444e-05,0.0013455389446111,0.0041395455910987,0.0044848616551693,0.0041371652881903,0.0017638887268934,0.0080396528628652,0.0056379483671199,0.0002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,11,27,8,0.27,0.34,0.16,5.07,95.0,1.84,Belgium,0.0001661611458099,0.0121098505015006,0.0372559103198889,0.0403637548965243,0.0372344875937135,0.015874998542041,0.0723568757657874,0.0507415353040791,0.0020933862442362,Tomatoes,'056,kg/ha,502419.4
2020,11,27,9,0.55,0.68,0.22,5.77,92.92,2.05,Belgium,0.0003384764081314,0.0246682139845383,0.0758916691701442,0.082222463678105,0.0758480302834905,0.0323379599930466,0.1473936358191967,0.1033623867305315,0.004264305312333,Tomatoes,'056,kg/ha,502419.4
2020,11,27,10,0.74,0.92,0.24,6.51,90.92,2.12,Belgium,0.0004554046218495,0.0331899606337425,0.1021087912471031,0.1106265874941777,0.1020500771086963,0.0435092552633718,0.1983114372840101,0.1390693930556242,0.0057374289656844,Tomatoes,'056,kg/ha,502419.4
2020,11,27,11,0.64,0.97,0.29,7.3,88.44,2.04,Belgium,0.0003938634567347,0.0287048308183719,0.0883103059434405,0.0956770486436131,0.0882595261480616,0.0376296261737269,0.1715125944077925,0.1202762318318912,0.0049621007270784,Tomatoes,'056,kg/ha,502419.4
2020,11,27,12,0.52,0.88,0.32,8.25,85.05,1.91,Belgium,0.0003200140585969,0.0233226750399271,0.0717521235790454,0.0777376020229357,0.0717108649953001,0.0305740712661531,0.1393539829563314,0.0977244383634116,0.0040317068407512,Tomatoes,'056,kg/ha,502419.4
2020,11,27,13,0.33,0.65,0.25,9.15,81.38,1.83,Belgium,0.0002030858448788,0.014800928390723,0.0455350015020865,0.049333478206863,0.0455088181700943,0.0194027759958279,0.088436181491518,0.0620174320383189,0.0025585831873998,Tomatoes,'056,kg/ha,502419.4
2020,11,27,14,0.16,0.32,0.12,9.09,83.08,1.28,Belgium,9.846586418368e-05,0.0071762077045929,0.0220775764858601,0.0239192621609032,0.0220648815370154,0.0094074065434317,0.0428781486019481,0.0300690579579728,0.0012405251817696,Tomatoes,'056,kg/ha,502419.4
2020,11,27,15,0.02,0.04,0.03,6.67,94.71,0.87,Belgium,1.230823302296e-05,0.0008970259630741,0.0027596970607325,0.0029899077701129,0.0027581101921269,0.0011759258179289,0.0053597685752435,0.0037586322447466,0.0001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,11,27,16,0.0,0.0,0.0,5.09,100.0,1.15,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,17,0.0,0.0,0.0,4.66,100.0,1.49,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,18,0.0,0.0,0.0,4.24,100.0,1.87,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,19,0.0,0.0,0.0,3.72,100.0,2.1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,20,0.0,0.0,0.0,3.37,99.89,2.34,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,21,0.0,0.0,0.0,3.27,97.49,2.42,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,22,0.0,0.0,0.0,3.19,95.34,2.41,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,27,23,0.0,0.0,0.0,3.02,94.39,2.37,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,0,0.0,0.0,0.0,2.85,93.18,2.39,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,1,0.0,0.0,0.0,2.64,92.62,2.34,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,2,0.0,0.0,0.0,2.47,92.0,2.32,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,3,0.0,0.0,0.0,2.32,91.43,2.24,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,4,0.0,0.0,0.0,2.04,91.92,2.04,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,5,0.0,0.0,0.0,1.69,92.64,1.89,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,6,0.0,0.0,0.0,1.19,94.34,1.73,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,7,0.04,0.04,0.04,0.93,94.43,1.64,Belgium,2.461646604592e-05,0.0017940519261482,0.005519394121465,0.0059798155402258,0.0055162203842538,0.0023518516358579,0.010719537150487,0.0075172644894932,0.0003101312954424,Tomatoes,'056,kg/ha,502419.4
2020,11,28,8,0.33,0.36,0.14,2.77,84.73,2.1,Belgium,0.0002030858448788,0.014800928390723,0.0455350015020865,0.049333478206863,0.0455088181700943,0.0194027759958279,0.088436181491518,0.0620174320383189,0.0025585831873998,Tomatoes,'056,kg/ha,502419.4
2020,11,28,9,0.67,0.7,0.18,4.75,75.6,2.28,Belgium,0.0004123258062691,0.030050369762983,0.0924498515345393,0.1001619102987825,0.092396691436252,0.0393935149006204,0.1795522472706578,0.1259141801990111,0.0051946991986602,Tomatoes,'056,kg/ha,502419.4
2020,11,28,10,0.91,0.93,0.21,6.45,71.19,1.58,Belgium,0.0005600246025446,0.0408146813198725,0.1255662162633295,0.1360408035401374,0.1254940137417752,0.053504624715768,0.24386947017358,0.1710177671359704,0.0070554869713146,Tomatoes,'056,kg/ha,502419.4
2020,11,28,11,0.97,1.0,0.23,8.32,66.45,1.48,Belgium,0.0005969493016135,0.0435057592090949,0.1338453074455271,0.1450105268504762,0.133768344318156,0.0570324021695549,0.2599487758993106,0.1822936638702101,0.0075206839144782,Tomatoes,'056,kg/ha,502419.4
2020,11,28,12,0.92,0.92,0.2,9.92,60.43,1.61,Belgium,0.0005661787190561,0.0412631943014096,0.1269460647936958,0.1375357574251939,0.1268730688378387,0.0540925876247325,0.2465493544612018,0.1728970832583437,0.0071330197951752,Tomatoes,'056,kg/ha,502419.4
2020,11,28,13,0.68,0.68,0.19,10.39,60.59,1.76,Belgium,0.0004184799227806,0.0304988827445201,0.0938297000649056,0.101656864183839,0.0937757465323155,0.0399814778095849,0.1822321315582796,0.1277934963213844,0.0052722320225208,Tomatoes,'056,kg/ha,502419.4
2020,11,28,14,0.33,0.33,0.13,9.02,75.21,1.0,Belgium,0.0002030858448788,0.014800928390723,0.0455350015020865,0.049333478206863,0.0455088181700943,0.0194027759958279,0.088436181491518,0.0620174320383189,0.0025585831873998,Tomatoes,'056,kg/ha,502419.4
2020,11,28,15,0.04,0.04,0.04,6.03,82.18,1.23,Belgium,2.461646604592e-05,0.0017940519261482,0.005519394121465,0.0059798155402258,0.0055162203842538,0.0023518516358579,0.010719537150487,0.0075172644894932,0.0003101312954424,Tomatoes,'056,kg/ha,502419.4
2020,11,28,16,0.0,0.0,0.0,4.37,88.24,1.49,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,17,0.0,0.0,0.0,3.83,90.89,1.68,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,18,0.0,0.0,0.0,3.26,93.62,1.79,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,19,0.0,0.0,0.0,2.61,96.34,1.77,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,20,0.0,0.0,0.0,1.84,99.52,1.64,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,21,0.0,0.0,0.0,1.15,100.0,1.51,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,22,0.0,0.0,0.0,0.5,100.0,1.4,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,28,23,0.0,0.0,0.0,-0.05,100.0,1.3,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,0,0.0,0.0,0.0,-0.4,100.0,1.18,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,1,0.0,0.0,0.0,-0.49,100.0,1.4,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,2,0.0,0.0,0.0,-0.3,100.0,1.61,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,3,0.0,0.0,0.0,0.06,98.16,1.94,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,4,0.0,0.0,0.0,0.19,96.22,2.17,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,5,0.0,0.0,0.0,0.04,96.26,2.15,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,6,0.0,0.0,0.0,-0.15,96.17,2.17,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,7,0.02,0.04,0.02,-0.27,96.36,2.09,Belgium,1.230823302296e-05,0.0008970259630741,0.0027596970607325,0.0029899077701129,0.0027581101921269,0.0011759258179289,0.0053597685752435,0.0037586322447466,0.0001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,11,29,8,0.15,0.35,0.1,0.19,93.5,2.27,Belgium,9.23117476722e-05,0.0067276947230559,0.0206977279554938,0.0224243082758468,0.0206858264409519,0.0088194436344672,0.0401982643143263,0.0281897418355995,0.001162992357909,Tomatoes,'056,kg/ha,502419.4
2020,11,29,9,0.27,0.7,0.19,1.2,87.68,2.25,Belgium,0.0001661611458099,0.0121098505015006,0.0372559103198889,0.0403637548965243,0.0372344875937135,0.015874998542041,0.0723568757657874,0.0507415353040791,0.0020933862442362,Tomatoes,'056,kg/ha,502419.4
2020,11,29,10,0.42,0.95,0.31,2.27,80.77,1.96,Belgium,0.0002584728934821,0.0188375452245565,0.0579536382753828,0.0627880631723711,0.0579203140346654,0.0246944421765083,0.1125551400801138,0.0789312771396786,0.0032563786021452,Tomatoes,'056,kg/ha,502419.4
2020,11,29,11,0.45,0.92,0.32,3.5,71.95,1.59,Belgium,0.0002769352430165,0.0201830841691677,0.0620931838664816,0.0672729248275405,0.0620574793228558,0.0264583309034017,0.1205947929429791,0.0845692255067985,0.003488977073727,Tomatoes,'056,kg/ha,502419.4
2020,11,29,12,0.5,0.85,0.33,4.18,67.02,1.4,Belgium,0.000307705825574,0.022425649076853,0.0689924265183129,0.0747476942528228,0.0689527548031732,0.0293981454482242,0.1339942143810879,0.093965806118665,0.00387664119303,Tomatoes,'056,kg/ha,502419.4
2020,11,29,13,0.39,0.63,0.23,4.29,65.53,1.52,Belgium,0.0002400105439477,0.0174920062799453,0.053814092684284,0.0583032015172017,0.0537831487464751,0.0229305534496148,0.1045154872172486,0.0732933287725587,0.0030237801305634,Tomatoes,'056,kg/ha,502419.4
2020,11,29,14,0.2,0.3,0.15,3.61,70.38,1.35,Belgium,0.0001230823302295,0.0089702596307412,0.0275969706073251,0.0298990777011291,0.0275811019212692,0.0117592581792896,0.0535976857524351,0.037586322447466,0.001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,11,29,15,0.03,0.03,0.04,0.72,85.02,0.89,Belgium,1.846234953444e-05,0.0013455389446111,0.0041395455910987,0.0044848616551693,0.0041371652881903,0.0017638887268934,0.0080396528628652,0.0056379483671199,0.0002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,11,29,16,0.0,0.0,0.0,-1.1,91.77,1.06,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,17,0.0,0.0,0.0,-1.8,95.47,1.07,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,18,0.0,0.0,0.0,-2.27,97.41,1.04,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,19,0.0,0.0,0.0,-2.59,97.78,0.97,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,20,0.0,0.0,0.0,-2.79,97.78,0.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,21,0.0,0.0,0.0,-3.0,98.18,0.89,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,22,0.0,0.0,0.0,-3.4,100.0,0.92,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,29,23,0.0,0.0,0.0,-3.75,100.0,0.97,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,0,0.0,0.0,0.0,-3.99,100.0,1.0,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,1,0.0,0.0,0.0,-4.03,100.0,1.06,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,2,0.0,0.0,0.0,-3.95,100.0,1.16,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,3,0.0,0.0,0.0,-3.8,100.0,1.27,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,4,0.0,0.0,0.0,-3.51,100.0,1.49,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,5,0.0,0.0,0.0,-3.19,100.0,1.9,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,6,0.0,0.0,0.0,-2.95,98.77,2.15,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,11,30,7,0.02,0.03,0.02,-2.75,98.12,2.37,Belgium,1.230823302296e-05,0.0008970259630741,0.0027596970607325,0.0029899077701129,0.0027581101921269,0.0011759258179289,0.0053597685752435,0.0037586322447466,0.0001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,11,30,8,0.18,0.3,0.1,-1.74,92.3,3.05,Belgium,0.0001107740972066,0.008073233667667,0.0248372735465926,0.0269091699310162,0.0248229917291423,0.0105833323613607,0.0482379171771916,0.0338276902027194,0.0013955908294908,Tomatoes,'056,kg/ha,502419.4
2020,11,30,9,0.38,0.64,0.16,-0.04,83.07,3.27,Belgium,0.0002338564274362,0.0170434932984083,0.0524342441539178,0.0568082476321453,0.0524040936504116,0.0223425905406503,0.1018356029296268,0.0714140126501854,0.0029462473067028,Tomatoes,'056,kg/ha,502419.4
